timestamp,location_id,metric,value,unit
2026-09-16T11:00:00Z,facility_001,electricity_price,44.05,USD/MWh
2026-09-16T11:00:00Z,facility_001,carbon_intensity,0.3499,tCO2e/MWh
2026-09-16T11:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-16T12:00:00Z,facility_001,electricity_price,34.06,USD/MWh
2026-09-16T12:00:00Z,facility_001,carbon_intensity,0.2778,tCO2e/MWh
2026-09-16T12:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-16T13:00:00Z,facility_001,electricity_price,30.62,USD/MWh
2026-09-16T13:00:00Z,facility_001,carbon_intensity,0.2364,tCO2e/MWh
2026-09-16T13:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-16T14:00:00Z,facility_001,electricity_price,32.79,USD/MWh
2026-09-16T14:00:00Z,facility_001,carbon_intensity,0.2304,tCO2e/MWh
2026-09-16T14:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-16T15:00:00Z,facility_001,electricity_price,42.33,USD/MWh
2026-09-16T15:00:00Z,facility_001,carbon_intensity,0.2653,tCO2e/MWh
2026-09-16T15:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-16T16:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-16T16:00:00Z,facility_001,carbon_intensity,0.348,tCO2e/MWh
2026-09-16T16:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-16T17:00:00Z,facility_001,electricity_price,82.18,USD/MWh
2026-09-16T17:00:00Z,facility_001,carbon_intensity,0.4611,tCO2e/MWh
2026-09-16T17:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-16T18:00:00Z,facility_001,electricity_price,92.0,USD/MWh
2026-09-16T18:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-16T18:00:00Z,facility_001,facility_load,11.0,MWh
2026-09-16T19:00:00Z,facility_001,electricity_price,82.17,USD/MWh
2026-09-16T19:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-16T19:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-16T20:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-16T20:00:00Z,facility_001,carbon_intensity,0.461,tCO2e/MWh
2026-09-16T20:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-16T21:00:00Z,facility_001,electricity_price,42.28,USD/MWh
2026-09-16T21:00:00Z,facility_001,carbon_intensity,0.3474,tCO2e/MWh
2026-09-16T21:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-16T22:00:00Z,facility_001,electricity_price,32.45,USD/MWh
2026-09-16T22:00:00Z,facility_001,carbon_intensity,0.2626,tCO2e/MWh
2026-09-16T22:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-16T23:00:00Z,facility_001,electricity_price,28.99,USD/MWh
2026-09-16T23:00:00Z,facility_001,carbon_intensity,0.22,tCO2e/MWh
2026-09-16T23:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-17T00:00:00Z,facility_001,electricity_price,28.01,USD/MWh
2026-09-17T00:00:00Z,facility_001,carbon_intensity,0.2001,tCO2e/MWh
2026-09-17T00:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-17T01:00:00Z,facility_001,electricity_price,28.05,USD/MWh
2026-09-17T01:00:00Z,facility_001,carbon_intensity,0.2006,tCO2e/MWh
2026-09-17T01:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-17T02:00:00Z,facility_001,electricity_price,28.34,USD/MWh
2026-09-17T02:00:00Z,facility_001,carbon_intensity,0.2027,tCO2e/MWh
2026-09-17T02:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-17T03:00:00Z,facility_001,electricity_price,29.63,USD/MWh
2026-09-17T03:00:00Z,facility_001,carbon_intensity,0.2104,tCO2e/MWh
2026-09-17T03:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-17T04:00:00Z,facility_001,electricity_price,33.9,USD/MWh
2026-09-17T04:00:00Z,facility_001,carbon_intensity,0.2316,tCO2e/MWh
2026-09-17T04:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-17T05:00:00Z,facility_001,electricity_price,44.03,USD/MWh
2026-09-17T05:00:00Z,facility_001,carbon_intensity,0.2769,tCO2e/MWh
2026-09-17T05:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-17T06:00:00Z,facility_001,electricity_price,60.75,USD/MWh
2026-09-17T06:00:00Z,facility_001,carbon_intensity,0.3498,tCO2e/MWh
2026-09-17T06:00:00Z,facility_001,facility_load,17.0,MWh
2026-09-17T07:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-17T07:00:00Z,facility_001,carbon_intensity,0.4336,tCO2e/MWh
2026-09-17T07:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-17T08:00:00Z,facility_001,electricity_price,86.0,USD/MWh
2026-09-17T08:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-17T08:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-17T09:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-17T09:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-17T09:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-17T10:00:00Z,facility_001,electricity_price,60.76,USD/MWh
2026-09-17T10:00:00Z,facility_001,carbon_intensity,0.4337,tCO2e/MWh
2026-09-17T10:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-17T11:00:00Z,facility_001,electricity_price,44.05,USD/MWh
2026-09-17T11:00:00Z,facility_001,carbon_intensity,0.3499,tCO2e/MWh
2026-09-17T11:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-17T12:00:00Z,facility_001,electricity_price,34.06,USD/MWh
2026-09-17T12:00:00Z,facility_001,carbon_intensity,0.2778,tCO2e/MWh
2026-09-17T12:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-17T13:00:00Z,facility_001,electricity_price,30.62,USD/MWh
2026-09-17T13:00:00Z,facility_001,carbon_intensity,0.2364,tCO2e/MWh
2026-09-17T13:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-17T14:00:00Z,facility_001,electricity_price,32.79,USD/MWh
2026-09-17T14:00:00Z,facility_001,carbon_intensity,0.2304,tCO2e/MWh
2026-09-17T14:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-17T15:00:00Z,facility_001,electricity_price,42.33,USD/MWh
2026-09-17T15:00:00Z,facility_001,carbon_intensity,0.2653,tCO2e/MWh
2026-09-17T15:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-17T16:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-17T16:00:00Z,facility_001,carbon_intensity,0.348,tCO2e/MWh
2026-09-17T16:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-17T17:00:00Z,facility_001,electricity_price,82.18,USD/MWh
2026-09-17T17:00:00Z,facility_001,carbon_intensity,0.4611,tCO2e/MWh
2026-09-17T17:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-17T18:00:00Z,facility_001,electricity_price,92.0,USD/MWh
2026-09-17T18:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-17T18:00:00Z,facility_001,facility_load,11.0,MWh
2026-09-17T19:00:00Z,facility_001,electricity_price,82.17,USD/MWh
2026-09-17T19:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-17T19:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-17T20:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-17T20:00:00Z,facility_001,carbon_intensity,0.461,tCO2e/MWh
2026-09-17T20:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-17T21:00:00Z,facility_001,electricity_price,42.28,USD/MWh
2026-09-17T21:00:00Z,facility_001,carbon_intensity,0.3474,tCO2e/MWh
2026-09-17T21:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-17T22:00:00Z,facility_001,electricity_price,32.45,USD/MWh
2026-09-17T22:00:00Z,facility_001,carbon_intensity,0.2626,tCO2e/MWh
2026-09-17T22:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-17T23:00:00Z,facility_001,electricity_price,28.99,USD/MWh
2026-09-17T23:00:00Z,facility_001,carbon_intensity,0.22,tCO2e/MWh
2026-09-17T23:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-18T00:00:00Z,facility_001,electricity_price,28.01,USD/MWh
2026-09-18T00:00:00Z,facility_001,carbon_intensity,0.2001,tCO2e/MWh
2026-09-18T00:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-18T01:00:00Z,facility_001,electricity_price,28.05,USD/MWh
2026-09-18T01:00:00Z,facility_001,carbon_intensity,0.2006,tCO2e/MWh
2026-09-18T01:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-18T02:00:00Z,facility_001,electricity_price,28.34,USD/MWh
2026-09-18T02:00:00Z,facility_001,carbon_intensity,0.2027,tCO2e/MWh
2026-09-18T02:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-18T03:00:00Z,facility_001,electricity_price,29.63,USD/MWh
2026-09-18T03:00:00Z,facility_001,carbon_intensity,0.2104,tCO2e/MWh
2026-09-18T03:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-18T04:00:00Z,facility_001,electricity_price,33.9,USD/MWh
2026-09-18T04:00:00Z,facility_001,carbon_intensity,0.2316,tCO2e/MWh
2026-09-18T04:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-18T05:00:00Z,facility_001,electricity_price,44.03,USD/MWh
2026-09-18T05:00:00Z,facility_001,carbon_intensity,0.2769,tCO2e/MWh
2026-09-18T05:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-18T06:00:00Z,facility_001,electricity_price,60.75,USD/MWh
2026-09-18T06:00:00Z,facility_001,carbon_intensity,0.3498,tCO2e/MWh
2026-09-18T06:00:00Z,facility_001,facility_load,17.0,MWh
2026-09-18T07:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-18T07:00:00Z,facility_001,carbon_intensity,0.4336,tCO2e/MWh
2026-09-18T07:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-18T08:00:00Z,facility_001,electricity_price,86.0,USD/MWh
2026-09-18T08:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-18T08:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-18T09:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-18T09:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-18T09:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-18T10:00:00Z,facility_001,electricity_price,60.76,USD/MWh
2026-09-18T10:00:00Z,facility_001,carbon_intensity,0.4337,tCO2e/MWh
2026-09-18T10:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-18T11:00:00Z,facility_001,electricity_price,44.05,USD/MWh
2026-09-18T11:00:00Z,facility_001,carbon_intensity,0.3499,tCO2e/MWh
2026-09-18T11:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-18T12:00:00Z,facility_001,electricity_price,34.06,USD/MWh
2026-09-18T12:00:00Z,facility_001,carbon_intensity,0.2778,tCO2e/MWh
2026-09-18T12:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-18T13:00:00Z,facility_001,electricity_price,30.62,USD/MWh
2026-09-18T13:00:00Z,facility_001,carbon_intensity,0.2364,tCO2e/MWh
2026-09-18T13:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-18T14:00:00Z,facility_001,electricity_price,32.79,USD/MWh
2026-09-18T14:00:00Z,facility_001,carbon_intensity,0.2304,tCO2e/MWh
2026-09-18T14:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-18T15:00:00Z,facility_001,electricity_price,42.33,USD/MWh
2026-09-18T15:00:00Z,facility_001,carbon_intensity,0.2653,tCO2e/MWh
2026-09-18T15:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-18T16:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-18T16:00:00Z,facility_001,carbon_intensity,0.348,tCO2e/MWh
2026-09-18T16:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-18T17:00:00Z,facility_001,electricity_price,82.18,USD/MWh
2026-09-18T17:00:00Z,facility_001,carbon_intensity,0.4611,tCO2e/MWh
2026-09-18T17:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-18T18:00:00Z,facility_001,electricity_price,92.0,USD/MWh
2026-09-18T18:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-18T18:00:00Z,facility_001,facility_load,11.0,MWh
2026-09-18T19:00:00Z,facility_001,electricity_price,82.17,USD/MWh
2026-09-18T19:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-18T19:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-18T20:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-18T20:00:00Z,facility_001,carbon_intensity,0.461,tCO2e/MWh
2026-09-18T20:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-18T21:00:00Z,facility_001,electricity_price,42.28,USD/MWh
2026-09-18T21:00:00Z,facility_001,carbon_intensity,0.3474,tCO2e/MWh
2026-09-18T21:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-18T22:00:00Z,facility_001,electricity_price,32.45,USD/MWh
2026-09-18T22:00:00Z,facility_001,carbon_intensity,0.2626,tCO2e/MWh
2026-09-18T22:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-18T23:00:00Z,facility_001,electricity_price,28.99,USD/MWh
2026-09-18T23:00:00Z,facility_001,carbon_intensity,0.22,tCO2e/MWh
2026-09-18T23:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-19T00:00:00Z,facility_001,electricity_price,28.01,USD/MWh
2026-09-19T00:00:00Z,facility_001,carbon_intensity,0.2001,tCO2e/MWh
2026-09-19T00:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-19T01:00:00Z,facility_001,electricity_price,28.05,USD/MWh
2026-09-19T01:00:00Z,facility_001,carbon_intensity,0.2006,tCO2e/MWh
2026-09-19T01:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-19T02:00:00Z,facility_001,electricity_price,28.34,USD/MWh
2026-09-19T02:00:00Z,facility_001,carbon_intensity,0.2027,tCO2e/MWh
2026-09-19T02:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-19T03:00:00Z,facility_001,electricity_price,29.63,USD/MWh
2026-09-19T03:00:00Z,facility_001,carbon_intensity,0.2104,tCO2e/MWh
2026-09-19T03:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-19T04:00:00Z,facility_001,electricity_price,33.9,USD/MWh
2026-09-19T04:00:00Z,facility_001,carbon_intensity,0.2316,tCO2e/MWh
2026-09-19T04:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-19T05:00:00Z,facility_001,electricity_price,44.03,USD/MWh
2026-09-19T05:00:00Z,facility_001,carbon_intensity,0.2769,tCO2e/MWh
2026-09-19T05:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-19T06:00:00Z,facility_001,electricity_price,60.75,USD/MWh
2026-09-19T06:00:00Z,facility_001,carbon_intensity,0.3498,tCO2e/MWh
2026-09-19T06:00:00Z,facility_001,facility_load,17.0,MWh
2026-09-19T07:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-19T07:00:00Z,facility_001,carbon_intensity,0.4336,tCO2e/MWh
2026-09-19T07:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-19T08:00:00Z,facility_001,electricity_price,86.0,USD/MWh
2026-09-19T08:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-19T08:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-19T09:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-19T09:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-19T09:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-19T10:00:00Z,facility_001,electricity_price,60.76,USD/MWh
2026-09-19T10:00:00Z,facility_001,carbon_intensity,0.4337,tCO2e/MWh
2026-09-19T10:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-19T11:00:00Z,facility_001,electricity_price,44.05,USD/MWh
2026-09-19T11:00:00Z,facility_001,carbon_intensity,0.3499,tCO2e/MWh
2026-09-19T11:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-19T12:00:00Z,facility_001,electricity_price,34.06,USD/MWh
2026-09-19T12:00:00Z,facility_001,carbon_intensity,0.2778,tCO2e/MWh
2026-09-19T12:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-19T13:00:00Z,facility_001,electricity_price,30.62,USD/MWh
2026-09-19T13:00:00Z,facility_001,carbon_intensity,0.2364,tCO2e/MWh
2026-09-19T13:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-19T14:00:00Z,facility_001,electricity_price,32.79,USD/MWh
2026-09-19T14:00:00Z,facility_001,carbon_intensity,0.2304,tCO2e/MWh
2026-09-19T14:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-19T15:00:00Z,facility_001,electricity_price,42.33,USD/MWh
2026-09-19T15:00:00Z,facility_001,carbon_intensity,0.2653,tCO2e/MWh
2026-09-19T15:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-19T16:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-19T16:00:00Z,facility_001,carbon_intensity,0.348,tCO2e/MWh
2026-09-19T16:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-19T17:00:00Z,facility_001,electricity_price,82.18,USD/MWh
2026-09-19T17:00:00Z,facility_001,carbon_intensity,0.4611,tCO2e/MWh
2026-09-19T17:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-19T18:00:00Z,facility_001,electricity_price,92.0,USD/MWh
2026-09-19T18:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-19T18:00:00Z,facility_001,facility_load,11.0,MWh
2026-09-19T19:00:00Z,facility_001,electricity_price,82.17,USD/MWh
2026-09-19T19:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-19T19:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-19T20:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-19T20:00:00Z,facility_001,carbon_intensity,0.461,tCO2e/MWh
2026-09-19T20:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-19T21:00:00Z,facility_001,electricity_price,42.28,USD/MWh
2026-09-19T21:00:00Z,facility_001,carbon_intensity,0.3474,tCO2e/MWh
2026-09-19T21:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-19T22:00:00Z,facility_001,electricity_price,32.45,USD/MWh
2026-09-19T22:00:00Z,facility_001,carbon_intensity,0.2626,tCO2e/MWh
2026-09-19T22:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-19T23:00:00Z,facility_001,electricity_price,28.99,USD/MWh
2026-09-19T23:00:00Z,facility_001,carbon_intensity,0.22,tCO2e/MWh
2026-09-19T23:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-20T00:00:00Z,facility_001,electricity_price,28.01,USD/MWh
2026-09-20T00:00:00Z,facility_001,carbon_intensity,0.2001,tCO2e/MWh
2026-09-20T00:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-20T01:00:00Z,facility_001,electricity_price,28.05,USD/MWh
2026-09-20T01:00:00Z,facility_001,carbon_intensity,0.2006,tCO2e/MWh
2026-09-20T01:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-20T02:00:00Z,facility_001,electricity_price,28.34,USD/MWh
2026-09-20T02:00:00Z,facility_001,carbon_intensity,0.2027,tCO2e/MWh
2026-09-20T02:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-20T03:00:00Z,facility_001,electricity_price,29.63,USD/MWh
2026-09-20T03:00:00Z,facility_001,carbon_intensity,0.2104,tCO2e/MWh
2026-09-20T03:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-20T04:00:00Z,facility_001,electricity_price,33.9,USD/MWh
2026-09-20T04:00:00Z,facility_001,carbon_intensity,0.2316,tCO2e/MWh
2026-09-20T04:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-20T05:00:00Z,facility_001,electricity_price,44.03,USD/MWh
2026-09-20T05:00:00Z,facility_001,carbon_intensity,0.2769,tCO2e/MWh
2026-09-20T05:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-20T06:00:00Z,facility_001,electricity_price,60.75,USD/MWh
2026-09-20T06:00:00Z,facility_001,carbon_intensity,0.3498,tCO2e/MWh
2026-09-20T06:00:00Z,facility_001,facility_load,17.0,MWh
2026-09-20T07:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-20T07:00:00Z,facility_001,carbon_intensity,0.4336,tCO2e/MWh
2026-09-20T07:00:00Z,facility_001,facility_load,16.9,MWh
2026-09-20T08:00:00Z,facility_001,electricity_price,86.0,USD/MWh
2026-09-20T08:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-20T08:00:00Z,facility_001,facility_load,16.6,MWh
2026-09-20T09:00:00Z,facility_001,electricity_price,78.28,USD/MWh
2026-09-20T09:00:00Z,facility_001,carbon_intensity,0.4918,tCO2e/MWh
2026-09-20T09:00:00Z,facility_001,facility_load,16.12,MWh
2026-09-20T10:00:00Z,facility_001,electricity_price,60.76,USD/MWh
2026-09-20T10:00:00Z,facility_001,carbon_intensity,0.4337,tCO2e/MWh
2026-09-20T10:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-20T11:00:00Z,facility_001,electricity_price,44.05,USD/MWh
2026-09-20T11:00:00Z,facility_001,carbon_intensity,0.3499,tCO2e/MWh
2026-09-20T11:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-20T12:00:00Z,facility_001,electricity_price,34.06,USD/MWh
2026-09-20T12:00:00Z,facility_001,carbon_intensity,0.2778,tCO2e/MWh
2026-09-20T12:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-20T13:00:00Z,facility_001,electricity_price,30.62,USD/MWh
2026-09-20T13:00:00Z,facility_001,carbon_intensity,0.2364,tCO2e/MWh
2026-09-20T13:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-20T14:00:00Z,facility_001,electricity_price,32.79,USD/MWh
2026-09-20T14:00:00Z,facility_001,carbon_intensity,0.2304,tCO2e/MWh
2026-09-20T14:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-20T15:00:00Z,facility_001,electricity_price,42.33,USD/MWh
2026-09-20T15:00:00Z,facility_001,carbon_intensity,0.2653,tCO2e/MWh
2026-09-20T15:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-20T16:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-20T16:00:00Z,facility_001,carbon_intensity,0.348,tCO2e/MWh
2026-09-20T16:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-20T17:00:00Z,facility_001,electricity_price,82.18,USD/MWh
2026-09-20T17:00:00Z,facility_001,carbon_intensity,0.4611,tCO2e/MWh
2026-09-20T17:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-20T18:00:00Z,facility_001,electricity_price,92.0,USD/MWh
2026-09-20T18:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-20T18:00:00Z,facility_001,facility_load,11.0,MWh
2026-09-20T19:00:00Z,facility_001,electricity_price,82.17,USD/MWh
2026-09-20T19:00:00Z,facility_001,carbon_intensity,0.5474,tCO2e/MWh
2026-09-20T19:00:00Z,facility_001,facility_load,11.1,MWh
2026-09-20T20:00:00Z,facility_001,electricity_price,60.86,USD/MWh
2026-09-20T20:00:00Z,facility_001,carbon_intensity,0.461,tCO2e/MWh
2026-09-20T20:00:00Z,facility_001,facility_load,11.4,MWh
2026-09-20T21:00:00Z,facility_001,electricity_price,42.28,USD/MWh
2026-09-20T21:00:00Z,facility_001,carbon_intensity,0.3474,tCO2e/MWh
2026-09-20T21:00:00Z,facility_001,facility_load,11.88,MWh
2026-09-20T22:00:00Z,facility_001,electricity_price,32.45,USD/MWh
2026-09-20T22:00:00Z,facility_001,carbon_intensity,0.2626,tCO2e/MWh
2026-09-20T22:00:00Z,facility_001,facility_load,12.5,MWh
2026-09-20T23:00:00Z,facility_001,electricity_price,28.99,USD/MWh
2026-09-20T23:00:00Z,facility_001,carbon_intensity,0.22,tCO2e/MWh
2026-09-20T23:00:00Z,facility_001,facility_load,13.22,MWh
2026-09-21T00:00:00Z,facility_001,electricity_price,28.01,USD/MWh
2026-09-21T00:00:00Z,facility_001,carbon_intensity,0.2001,tCO2e/MWh
2026-09-21T00:00:00Z,facility_001,facility_load,14.0,MWh
2026-09-21T01:00:00Z,facility_001,electricity_price,28.05,USD/MWh
2026-09-21T01:00:00Z,facility_001,carbon_intensity,0.2006,tCO2e/MWh
2026-09-21T01:00:00Z,facility_001,facility_load,14.78,MWh
2026-09-21T02:00:00Z,facility_001,electricity_price,28.34,USD/MWh
2026-09-21T02:00:00Z,facility_001,carbon_intensity,0.2027,tCO2e/MWh
2026-09-21T02:00:00Z,facility_001,facility_load,15.5,MWh
2026-09-21T03:00:00Z,facility_001,electricity_price,29.63,USD/MWh
2026-09-21T03:00:00Z,facility_001,carbon_intensity,0.2104,tCO2e/MWh
